filename,Macro Label,Micro Label,ZdA,Type_A_ZdA,Type_B_ZdA
Data_Exfiltration_60,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_61,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_62,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_63,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_64,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_65,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_66,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_67,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_68,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_69,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_70,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_71,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_72,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_73,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_75,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_76,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_77,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_78,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_79,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_80,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_81,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_82,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_83,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_84,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_85,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_86,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_87,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_88,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_89,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_90,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_91,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_93,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_94,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_95,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_96,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_97,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_99,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_100,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_101,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_102,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_103,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_104,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_106,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_108,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_109,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_112,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_114,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_115,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_116,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_118,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_119,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_122,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_124,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_125,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_126,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_127,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_128,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_129,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_130,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_134,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_136,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_137,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_138,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_139,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_140,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_141,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_143,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_144,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_145,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_146,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_147,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_148,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_149,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_150,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_151,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_153,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_154,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_155,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_156,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_157,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_158,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_159,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_160,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_162,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_163,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_164,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_165,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_166,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_167,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_168,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_169,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_170,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_171,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_172,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_174,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_175,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_176,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_177,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_178,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_179,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_180,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_183,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_185,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_187,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_188,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_189,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_190,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_191,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_192,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_194,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_195,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_196,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_197,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_198,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_199,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_200,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_201,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_202,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_203,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_204,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_205,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_206,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_207,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_209,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_210,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_211,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_212,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_215,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_217,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_219,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_221,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_222,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_224,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_225,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_226,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_227,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_228,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_229,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_230,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_231,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_232,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_233,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_236,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_237,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_239,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_240,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_243,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_244,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_245,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_246,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_247,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_248,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_249,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_250,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_252,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_253,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_254,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_255,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_257,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_258,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_260,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_261,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_262,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_265,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_268,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_269,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_270,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_271,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_272,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_273,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_274,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_275,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_278,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_282,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_283,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_285,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_286,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_287,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_288,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_289,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_291,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_292,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_293,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_294,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_295,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_297,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_298,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_300,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_301,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_302,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_304,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_305,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_306,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_307,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_308,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_310,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_311,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_312,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_314,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_315,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_316,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_317,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_321,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_322,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_324,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_325,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_326,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_327,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_328,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_329,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_330,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_331,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_333,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_334,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_335,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_336,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_337,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_338,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_339,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_340,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_341,Theft,Data_Exfiltration,False,False,False
Data_Exfiltration_342,Theft,Data_Exfiltration,False,False,False
DoS_TCP_1,DoS,DoS_TCP,False,False,False
DoS_TCP_2,DoS,DoS_TCP,False,False,False
DoS_TCP_4,DoS,DoS_TCP,False,False,False
DoS_TCP_5,DoS,DoS_TCP,False,False,False
DoS_TCP_6,DoS,DoS_TCP,False,False,False
DoS_TCP_8,DoS,DoS_TCP,False,False,False
DoS_TCP_9,DoS,DoS_TCP,False,False,False
DoS_TCP_10,DoS,DoS_TCP,False,False,False
DoS_TCP_11,DoS,DoS_TCP,False,False,False
DoS_TCP_12,DoS,DoS_TCP,False,False,False
DoS_TCP_13,DoS,DoS_TCP,False,False,False
DoS_TCP_14,DoS,DoS_TCP,False,False,False
DoS_TCP_15,DoS,DoS_TCP,False,False,False
DoS_TCP_16,DoS,DoS_TCP,False,False,False
DoS_TCP_17,DoS,DoS_TCP,False,False,False
DoS_TCP_19,DoS,DoS_TCP,False,False,False
DoS_TCP_20,DoS,DoS_TCP,False,False,False
DoS_TCP_21,DoS,DoS_TCP,False,False,False
DoS_TCP_22,DoS,DoS_TCP,False,False,False
DoS_TCP_23,DoS,DoS_TCP,False,False,False
DoS_TCP_24,DoS,DoS_TCP,False,False,False
DoS_TCP_25,DoS,DoS_TCP,False,False,False
DoS_TCP_26,DoS,DoS_TCP,False,False,False
DoS_TCP_27,DoS,DoS_TCP,False,False,False
DoS_TCP_28,DoS,DoS_TCP,False,False,False
DoS_TCP_31,DoS,DoS_TCP,False,False,False
DoS_TCP_32,DoS,DoS_TCP,False,False,False
DoS_TCP_33,DoS,DoS_TCP,False,False,False
DoS_TCP_34,DoS,DoS_TCP,False,False,False
DoS_TCP_35,DoS,DoS_TCP,False,False,False
DoS_TCP_36,DoS,DoS_TCP,False,False,False
DoS_TCP_37,DoS,DoS_TCP,False,False,False
DoS_TCP_38,DoS,DoS_TCP,False,False,False
DoS_TCP_39,DoS,DoS_TCP,False,False,False
DoS_TCP_40,DoS,DoS_TCP,False,False,False
DoS_TCP_41,DoS,DoS_TCP,False,False,False
DoS_TCP_43,DoS,DoS_TCP,False,False,False
DoS_TCP_44,DoS,DoS_TCP,False,False,False
DoS_TCP_46,DoS,DoS_TCP,False,False,False
DoS_TCP_48,DoS,DoS_TCP,False,False,False
DoS_TCP_49,DoS,DoS_TCP,False,False,False
DoS_TCP_50,DoS,DoS_TCP,False,False,False
DoS_TCP_51,DoS,DoS_TCP,False,False,False
DoS_TCP_52,DoS,DoS_TCP,False,False,False
DoS_TCP_53,DoS,DoS_TCP,False,False,False
DoS_TCP_54,DoS,DoS_TCP,False,False,False
DoS_TCP_56,DoS,DoS_TCP,False,False,False
DoS_TCP_58,DoS,DoS_TCP,False,False,False
DoS_TCP_59,DoS,DoS_TCP,False,False,False
DoS_TCP_60,DoS,DoS_TCP,False,False,False
DoS_TCP_62,DoS,DoS_TCP,False,False,False
DoS_TCP_64,DoS,DoS_TCP,False,False,False
DoS_TCP_65,DoS,DoS_TCP,False,False,False
DoS_TCP_67,DoS,DoS_TCP,False,False,False
DoS_TCP_69,DoS,DoS_TCP,False,False,False
DoS_TCP_70,DoS,DoS_TCP,False,False,False
DoS_TCP_71,DoS,DoS_TCP,False,False,False
DoS_TCP_72,DoS,DoS_TCP,False,False,False
DoS_TCP_73,DoS,DoS_TCP,False,False,False
DoS_TCP_74,DoS,DoS_TCP,False,False,False
DoS_TCP_75,DoS,DoS_TCP,False,False,False
DoS_TCP_76,DoS,DoS_TCP,False,False,False
DoS_TCP_77,DoS,DoS_TCP,False,False,False
DoS_TCP_78,DoS,DoS_TCP,False,False,False
DoS_TCP_79,DoS,DoS_TCP,False,False,False
DoS_TCP_80,DoS,DoS_TCP,False,False,False
DoS_TCP_81,DoS,DoS_TCP,False,False,False
DoS_TCP_82,DoS,DoS_TCP,False,False,False
DoS_TCP_83,DoS,DoS_TCP,False,False,False
DoS_TCP_84,DoS,DoS_TCP,False,False,False
DoS_TCP_85,DoS,DoS_TCP,False,False,False
DoS_TCP_86,DoS,DoS_TCP,False,False,False
DoS_TCP_87,DoS,DoS_TCP,False,False,False
DoS_TCP_89,DoS,DoS_TCP,False,False,False
DoS_TCP_91,DoS,DoS_TCP,False,False,False
DoS_TCP_92,DoS,DoS_TCP,False,False,False
DoS_TCP_93,DoS,DoS_TCP,False,False,False
DoS_TCP_94,DoS,DoS_TCP,False,False,False
DoS_TCP_95,DoS,DoS_TCP,False,False,False
DoS_TCP_96,DoS,DoS_TCP,False,False,False
DoS_TCP_97,DoS,DoS_TCP,False,False,False
DoS_TCP_98,DoS,DoS_TCP,False,False,False
DoS_TCP_99,DoS,DoS_TCP,False,False,False
DoS_TCP_100,DoS,DoS_TCP,False,False,False
DoS_TCP_102,DoS,DoS_TCP,False,False,False
DoS_TCP_103,DoS,DoS_TCP,False,False,False
DoS_TCP_104,DoS,DoS_TCP,False,False,False
DoS_TCP_105,DoS,DoS_TCP,False,False,False
DoS_TCP_107,DoS,DoS_TCP,False,False,False
DoS_TCP_108,DoS,DoS_TCP,False,False,False
DoS_TCP_109,DoS,DoS_TCP,False,False,False
DoS_TCP_111,DoS,DoS_TCP,False,False,False
DoS_TCP_112,DoS,DoS_TCP,False,False,False
DoS_TCP_114,DoS,DoS_TCP,False,False,False
DoS_TCP_115,DoS,DoS_TCP,False,False,False
DoS_TCP_117,DoS,DoS_TCP,False,False,False
DoS_TCP_118,DoS,DoS_TCP,False,False,False
DoS_TCP_119,DoS,DoS_TCP,False,False,False
DoS_TCP_120,DoS,DoS_TCP,False,False,False
DoS_TCP_121,DoS,DoS_TCP,False,False,False
DoS_TCP_123,DoS,DoS_TCP,False,False,False
DoS_TCP_124,DoS,DoS_TCP,False,False,False
DoS_TCP_125,DoS,DoS_TCP,False,False,False
DoS_TCP_126,DoS,DoS_TCP,False,False,False
DoS_TCP_127,DoS,DoS_TCP,False,False,False
DoS_TCP_129,DoS,DoS_TCP,False,False,False
DoS_TCP_130,DoS,DoS_TCP,False,False,False
DoS_TCP_131,DoS,DoS_TCP,False,False,False
DoS_TCP_134,DoS,DoS_TCP,False,False,False
DoS_TCP_135,DoS,DoS_TCP,False,False,False
DoS_TCP_136,DoS,DoS_TCP,False,False,False
DoS_TCP_137,DoS,DoS_TCP,False,False,False
DoS_TCP_138,DoS,DoS_TCP,False,False,False
DoS_TCP_139,DoS,DoS_TCP,False,False,False
DoS_TCP_141,DoS,DoS_TCP,False,False,False
DoS_TCP_142,DoS,DoS_TCP,False,False,False
DoS_TCP_143,DoS,DoS_TCP,False,False,False
DoS_TCP_146,DoS,DoS_TCP,False,False,False
DoS_TCP_147,DoS,DoS_TCP,False,False,False
DoS_TCP_148,DoS,DoS_TCP,False,False,False
DoS_TCP_149,DoS,DoS_TCP,False,False,False
DoS_TCP_151,DoS,DoS_TCP,False,False,False
DoS_TCP_152,DoS,DoS_TCP,False,False,False
DoS_TCP_153,DoS,DoS_TCP,False,False,False
DoS_TCP_154,DoS,DoS_TCP,False,False,False
DoS_TCP_155,DoS,DoS_TCP,False,False,False
DoS_TCP_156,DoS,DoS_TCP,False,False,False
DoS_TCP_158,DoS,DoS_TCP,False,False,False
DoS_TCP_159,DoS,DoS_TCP,False,False,False
DoS_TCP_160,DoS,DoS_TCP,False,False,False
DoS_TCP_162,DoS,DoS_TCP,False,False,False
DoS_TCP_164,DoS,DoS_TCP,False,False,False
DoS_TCP_165,DoS,DoS_TCP,False,False,False
DoS_TCP_167,DoS,DoS_TCP,False,False,False
DoS_TCP_168,DoS,DoS_TCP,False,False,False
DoS_TCP_169,DoS,DoS_TCP,False,False,False
DoS_TCP_170,DoS,DoS_TCP,False,False,False
DoS_TCP_171,DoS,DoS_TCP,False,False,False
DoS_TCP_174,DoS,DoS_TCP,False,False,False
DoS_TCP_175,DoS,DoS_TCP,False,False,False
DoS_TCP_176,DoS,DoS_TCP,False,False,False
DoS_TCP_179,DoS,DoS_TCP,False,False,False
DoS_TCP_180,DoS,DoS_TCP,False,False,False
DoS_TCP_182,DoS,DoS_TCP,False,False,False
DoS_TCP_183,DoS,DoS_TCP,False,False,False
DoS_TCP_184,DoS,DoS_TCP,False,False,False
DoS_TCP_185,DoS,DoS_TCP,False,False,False
DoS_TCP_186,DoS,DoS_TCP,False,False,False
DoS_TCP_187,DoS,DoS_TCP,False,False,False
DoS_TCP_188,DoS,DoS_TCP,False,False,False
DoS_TCP_189,DoS,DoS_TCP,False,False,False
DoS_TCP_190,DoS,DoS_TCP,False,False,False
DoS_TCP_191,DoS,DoS_TCP,False,False,False
DoS_TCP_193,DoS,DoS_TCP,False,False,False
DoS_TCP_194,DoS,DoS_TCP,False,False,False
DoS_TCP_196,DoS,DoS_TCP,False,False,False
DoS_TCP_197,DoS,DoS_TCP,False,False,False
DoS_TCP_198,DoS,DoS_TCP,False,False,False
DoS_TCP_199,DoS,DoS_TCP,False,False,False
DoS_TCP_200,DoS,DoS_TCP,False,False,False
DoS_TCP_201,DoS,DoS_TCP,False,False,False
DoS_TCP_202,DoS,DoS_TCP,False,False,False
DoS_TCP_203,DoS,DoS_TCP,False,False,False
DoS_TCP_204,DoS,DoS_TCP,False,False,False
DoS_TCP_205,DoS,DoS_TCP,False,False,False
DoS_TCP_208,DoS,DoS_TCP,False,False,False
DoS_TCP_209,DoS,DoS_TCP,False,False,False
DoS_TCP_210,DoS,DoS_TCP,False,False,False
DoS_TCP_211,DoS,DoS_TCP,False,False,False
DoS_TCP_212,DoS,DoS_TCP,False,False,False
DoS_TCP_214,DoS,DoS_TCP,False,False,False
DoS_TCP_215,DoS,DoS_TCP,False,False,False
DoS_TCP_217,DoS,DoS_TCP,False,False,False
DoS_TCP_218,DoS,DoS_TCP,False,False,False
DoS_TCP_220,DoS,DoS_TCP,False,False,False
DoS_TCP_221,DoS,DoS_TCP,False,False,False
DoS_TCP_222,DoS,DoS_TCP,False,False,False
DoS_TCP_223,DoS,DoS_TCP,False,False,False
DoS_TCP_226,DoS,DoS_TCP,False,False,False
DoS_TCP_227,DoS,DoS_TCP,False,False,False
DoS_TCP_228,DoS,DoS_TCP,False,False,False
DoS_TCP_229,DoS,DoS_TCP,False,False,False
DoS_TCP_230,DoS,DoS_TCP,False,False,False
DoS_TCP_231,DoS,DoS_TCP,False,False,False
DoS_TCP_233,DoS,DoS_TCP,False,False,False
DoS_TCP_234,DoS,DoS_TCP,False,False,False
DoS_TCP_235,DoS,DoS_TCP,False,False,False
DoS_TCP_236,DoS,DoS_TCP,False,False,False
DoS_TCP_237,DoS,DoS_TCP,False,False,False
DoS_TCP_238,DoS,DoS_TCP,False,False,False
DoS_TCP_239,DoS,DoS_TCP,False,False,False
DoS_TCP_240,DoS,DoS_TCP,False,False,False
DoS_TCP_241,DoS,DoS_TCP,False,False,False
DoS_TCP_242,DoS,DoS_TCP,False,False,False
DoS_TCP_243,DoS,DoS_TCP,False,False,False
DoS_TCP_245,DoS,DoS_TCP,False,False,False
DoS_TCP_246,DoS,DoS_TCP,False,False,False
DoS_TCP_247,DoS,DoS_TCP,False,False,False
DoS_TCP_249,DoS,DoS_TCP,False,False,False
DoS_TCP_250,DoS,DoS_TCP,False,False,False
DoS_TCP_251,DoS,DoS_TCP,False,False,False
DoS_TCP_252,DoS,DoS_TCP,False,False,False
DoS_TCP_253,DoS,DoS_TCP,False,False,False
DoS_TCP_254,DoS,DoS_TCP,False,False,False
DoS_TCP_255,DoS,DoS_TCP,False,False,False
DoS_TCP_256,DoS,DoS_TCP,False,False,False
DoS_TCP_257,DoS,DoS_TCP,False,False,False
DoS_TCP_258,DoS,DoS_TCP,False,False,False
DoS_TCP_259,DoS,DoS_TCP,False,False,False
DoS_TCP_260,DoS,DoS_TCP,False,False,False
DoS_TCP_261,DoS,DoS_TCP,False,False,False
DoS_TCP_262,DoS,DoS_TCP,False,False,False
DoS_TCP_263,DoS,DoS_TCP,False,False,False
DoS_TCP_264,DoS,DoS_TCP,False,False,False
DoS_TCP_265,DoS,DoS_TCP,False,False,False
DoS_TCP_266,DoS,DoS_TCP,False,False,False
DoS_TCP_267,DoS,DoS_TCP,False,False,False
DoS_TCP_268,DoS,DoS_TCP,False,False,False
DoS_TCP_269,DoS,DoS_TCP,False,False,False
DoS_TCP_270,DoS,DoS_TCP,False,False,False
DoS_TCP_272,DoS,DoS_TCP,False,False,False
DoS_TCP_273,DoS,DoS_TCP,False,False,False
DoS_TCP_274,DoS,DoS_TCP,False,False,False
DoS_TCP_275,DoS,DoS_TCP,False,False,False
DoS_TCP_277,DoS,DoS_TCP,False,False,False
DoS_TCP_278,DoS,DoS_TCP,False,False,False
DoS_TCP_279,DoS,DoS_TCP,False,False,False
DoS_TCP_280,DoS,DoS_TCP,False,False,False
DoS_TCP_281,DoS,DoS_TCP,False,False,False
DoS_TCP_283,DoS,DoS_TCP,False,False,False
DoS_TCP_284,DoS,DoS_TCP,False,False,False
DoS_TCP_286,DoS,DoS_TCP,False,False,False
DoS_TCP_287,DoS,DoS_TCP,False,False,False
DoS_TCP_288,DoS,DoS_TCP,False,False,False
DoS_TCP_290,DoS,DoS_TCP,False,False,False
DoS_TCP_291,DoS,DoS_TCP,False,False,False
DoS_TCP_292,DoS,DoS_TCP,False,False,False
DoS_TCP_293,DoS,DoS_TCP,False,False,False
DoS_TCP_294,DoS,DoS_TCP,False,False,False
DoS_TCP_295,DoS,DoS_TCP,False,False,False
DoS_TCP_296,DoS,DoS_TCP,False,False,False
DoS_TCP_297,DoS,DoS_TCP,False,False,False
DoS_TCP_298,DoS,DoS_TCP,False,False,False
DoS_TCP_299,DoS,DoS_TCP,False,False,False
