filename,Macro Label,Micro Label,ZdA,Type_A_ZdA,Type_B_ZdA
DoS_TCP_5640,DoS,DoS_TCP,False,False,False
DoS_TCP_5641,DoS,DoS_TCP,False,False,False
DoS_TCP_5644,DoS,DoS_TCP,False,False,False
DoS_TCP_5645,DoS,DoS_TCP,False,False,False
DoS_TCP_5646,DoS,DoS_TCP,False,False,False
DoS_TCP_5647,DoS,DoS_TCP,False,False,False
DoS_TCP_5648,DoS,DoS_TCP,False,False,False
DoS_TCP_5649,DoS,DoS_TCP,False,False,False
DoS_TCP_5650,DoS,DoS_TCP,False,False,False
DoS_TCP_5651,DoS,DoS_TCP,False,False,False
DoS_TCP_5652,DoS,DoS_TCP,False,False,False
DoS_TCP_5653,DoS,DoS_TCP,False,False,False
DoS_TCP_5654,DoS,DoS_TCP,False,False,False
DoS_TCP_5655,DoS,DoS_TCP,False,False,False
DoS_TCP_5656,DoS,DoS_TCP,False,False,False
DoS_TCP_5657,DoS,DoS_TCP,False,False,False
DoS_TCP_5658,DoS,DoS_TCP,False,False,False
DoS_TCP_5659,DoS,DoS_TCP,False,False,False
DoS_TCP_5660,DoS,DoS_TCP,False,False,False
DoS_TCP_5661,DoS,DoS_TCP,False,False,False
DoS_TCP_5662,DoS,DoS_TCP,False,False,False
DoS_TCP_5663,DoS,DoS_TCP,False,False,False
DoS_TCP_5665,DoS,DoS_TCP,False,False,False
DoS_TCP_5666,DoS,DoS_TCP,False,False,False
DoS_TCP_5667,DoS,DoS_TCP,False,False,False
DoS_TCP_5668,DoS,DoS_TCP,False,False,False
DoS_TCP_5669,DoS,DoS_TCP,False,False,False
DoS_TCP_5670,DoS,DoS_TCP,False,False,False
DoS_TCP_5671,DoS,DoS_TCP,False,False,False
DoS_TCP_5672,DoS,DoS_TCP,False,False,False
DoS_TCP_5673,DoS,DoS_TCP,False,False,False
DoS_TCP_5674,DoS,DoS_TCP,False,False,False
DoS_TCP_5675,DoS,DoS_TCP,False,False,False
DoS_TCP_5676,DoS,DoS_TCP,False,False,False
DoS_TCP_5677,DoS,DoS_TCP,False,False,False
DoS_TCP_5678,DoS,DoS_TCP,False,False,False
DoS_TCP_5679,DoS,DoS_TCP,False,False,False
DoS_TCP_5680,DoS,DoS_TCP,False,False,False
DoS_TCP_5681,DoS,DoS_TCP,False,False,False
DoS_TCP_5682,DoS,DoS_TCP,False,False,False
DoS_TCP_5685,DoS,DoS_TCP,False,False,False
DoS_TCP_5686,DoS,DoS_TCP,False,False,False
DoS_TCP_5687,DoS,DoS_TCP,False,False,False
DoS_TCP_5688,DoS,DoS_TCP,False,False,False
DoS_TCP_5690,DoS,DoS_TCP,False,False,False
DoS_TCP_5691,DoS,DoS_TCP,False,False,False
DoS_TCP_5692,DoS,DoS_TCP,False,False,False
DoS_TCP_5693,DoS,DoS_TCP,False,False,False
DoS_TCP_5694,DoS,DoS_TCP,False,False,False
DoS_TCP_5695,DoS,DoS_TCP,False,False,False
DoS_TCP_5696,DoS,DoS_TCP,False,False,False
DoS_TCP_5697,DoS,DoS_TCP,False,False,False
DoS_TCP_5699,DoS,DoS_TCP,False,False,False
DoS_TCP_5700,DoS,DoS_TCP,False,False,False
DoS_TCP_5701,DoS,DoS_TCP,False,False,False
DoS_TCP_5703,DoS,DoS_TCP,False,False,False
DoS_TCP_5704,DoS,DoS_TCP,False,False,False
DoS_TCP_5705,DoS,DoS_TCP,False,False,False
DoS_TCP_5706,DoS,DoS_TCP,False,False,False
DoS_TCP_5708,DoS,DoS_TCP,False,False,False
DoS_TCP_5709,DoS,DoS_TCP,False,False,False
DoS_TCP_5710,DoS,DoS_TCP,False,False,False
DoS_TCP_5711,DoS,DoS_TCP,False,False,False
DoS_TCP_5712,DoS,DoS_TCP,False,False,False
DoS_TCP_5713,DoS,DoS_TCP,False,False,False
DoS_TCP_5714,DoS,DoS_TCP,False,False,False
DoS_TCP_5715,DoS,DoS_TCP,False,False,False
DoS_TCP_5716,DoS,DoS_TCP,False,False,False
DoS_TCP_5717,DoS,DoS_TCP,False,False,False
DoS_TCP_5718,DoS,DoS_TCP,False,False,False
DoS_TCP_5719,DoS,DoS_TCP,False,False,False
DoS_TCP_5720,DoS,DoS_TCP,False,False,False
DoS_TCP_5721,DoS,DoS_TCP,False,False,False
DoS_TCP_5722,DoS,DoS_TCP,False,False,False
DoS_TCP_5723,DoS,DoS_TCP,False,False,False
DoS_TCP_5724,DoS,DoS_TCP,False,False,False
DoS_TCP_5725,DoS,DoS_TCP,False,False,False
DoS_TCP_5727,DoS,DoS_TCP,False,False,False
DoS_TCP_5728,DoS,DoS_TCP,False,False,False
DoS_TCP_5731,DoS,DoS_TCP,False,False,False
DoS_TCP_5732,DoS,DoS_TCP,False,False,False
DoS_TCP_5733,DoS,DoS_TCP,False,False,False
DoS_TCP_5736,DoS,DoS_TCP,False,False,False
DoS_TCP_5738,DoS,DoS_TCP,False,False,False
DoS_TCP_5739,DoS,DoS_TCP,False,False,False
DoS_TCP_5740,DoS,DoS_TCP,False,False,False
DoS_TCP_5741,DoS,DoS_TCP,False,False,False
DoS_TCP_5743,DoS,DoS_TCP,False,False,False
DoS_TCP_5744,DoS,DoS_TCP,False,False,False
DoS_TCP_5745,DoS,DoS_TCP,False,False,False
DoS_TCP_5746,DoS,DoS_TCP,False,False,False
DoS_TCP_5748,DoS,DoS_TCP,False,False,False
DoS_TCP_5749,DoS,DoS_TCP,False,False,False
DoS_TCP_5750,DoS,DoS_TCP,False,False,False
DoS_TCP_5751,DoS,DoS_TCP,False,False,False
DoS_TCP_5752,DoS,DoS_TCP,False,False,False
DoS_TCP_5753,DoS,DoS_TCP,False,False,False
DoS_TCP_5754,DoS,DoS_TCP,False,False,False
DoS_TCP_5755,DoS,DoS_TCP,False,False,False
DoS_TCP_5756,DoS,DoS_TCP,False,False,False
DoS_TCP_5758,DoS,DoS_TCP,False,False,False
DoS_TCP_5759,DoS,DoS_TCP,False,False,False
DoS_TCP_5760,DoS,DoS_TCP,False,False,False
DoS_TCP_5761,DoS,DoS_TCP,False,False,False
DoS_TCP_5763,DoS,DoS_TCP,False,False,False
DoS_TCP_5764,DoS,DoS_TCP,False,False,False
DoS_TCP_5765,DoS,DoS_TCP,False,False,False
DoS_TCP_5766,DoS,DoS_TCP,False,False,False
DoS_TCP_5768,DoS,DoS_TCP,False,False,False
DoS_TCP_5769,DoS,DoS_TCP,False,False,False
DoS_TCP_5770,DoS,DoS_TCP,False,False,False
DoS_TCP_5771,DoS,DoS_TCP,False,False,False
DoS_TCP_5773,DoS,DoS_TCP,False,False,False
DoS_TCP_5774,DoS,DoS_TCP,False,False,False
DoS_TCP_5775,DoS,DoS_TCP,False,False,False
DoS_TCP_5776,DoS,DoS_TCP,False,False,False
DoS_TCP_5778,DoS,DoS_TCP,False,False,False
DoS_TCP_5779,DoS,DoS_TCP,False,False,False
DoS_TCP_5780,DoS,DoS_TCP,False,False,False
DoS_TCP_5782,DoS,DoS_TCP,False,False,False
DoS_TCP_5783,DoS,DoS_TCP,False,False,False
DoS_TCP_5784,DoS,DoS_TCP,False,False,False
DoS_TCP_5785,DoS,DoS_TCP,False,False,False
DoS_TCP_5786,DoS,DoS_TCP,False,False,False
DoS_TCP_5787,DoS,DoS_TCP,False,False,False
DoS_TCP_5790,DoS,DoS_TCP,False,False,False
DoS_TCP_5791,DoS,DoS_TCP,False,False,False
DoS_TCP_5792,DoS,DoS_TCP,False,False,False
DoS_TCP_5793,DoS,DoS_TCP,False,False,False
DoS_TCP_5794,DoS,DoS_TCP,False,False,False
DoS_TCP_5795,DoS,DoS_TCP,False,False,False
DoS_TCP_5796,DoS,DoS_TCP,False,False,False
DoS_TCP_5797,DoS,DoS_TCP,False,False,False
DoS_TCP_5798,DoS,DoS_TCP,False,False,False
DoS_TCP_5800,DoS,DoS_TCP,False,False,False
DoS_TCP_5801,DoS,DoS_TCP,False,False,False
DoS_TCP_5802,DoS,DoS_TCP,False,False,False
DoS_TCP_5803,DoS,DoS_TCP,False,False,False
DoS_TCP_5805,DoS,DoS_TCP,False,False,False
DoS_TCP_5806,DoS,DoS_TCP,False,False,False
DoS_TCP_5807,DoS,DoS_TCP,False,False,False
DoS_TCP_5808,DoS,DoS_TCP,False,False,False
DoS_TCP_5810,DoS,DoS_TCP,False,False,False
DoS_TCP_5811,DoS,DoS_TCP,False,False,False
DoS_TCP_5812,DoS,DoS_TCP,False,False,False
DoS_TCP_5813,DoS,DoS_TCP,False,False,False
DoS_TCP_5814,DoS,DoS_TCP,False,False,False
DoS_TCP_5815,DoS,DoS_TCP,False,False,False
DoS_TCP_5816,DoS,DoS_TCP,False,False,False
DoS_TCP_5820,DoS,DoS_TCP,False,False,False
DoS_TCP_5821,DoS,DoS_TCP,False,False,False
DoS_TCP_5822,DoS,DoS_TCP,False,False,False
DoS_TCP_5823,DoS,DoS_TCP,False,False,False
DoS_TCP_5824,DoS,DoS_TCP,False,False,False
DoS_TCP_5825,DoS,DoS_TCP,False,False,False
DoS_TCP_5826,DoS,DoS_TCP,False,False,False
DoS_TCP_5827,DoS,DoS_TCP,False,False,False
DoS_TCP_5828,DoS,DoS_TCP,False,False,False
DoS_TCP_5829,DoS,DoS_TCP,False,False,False
DoS_TCP_5830,DoS,DoS_TCP,False,False,False
DoS_TCP_5831,DoS,DoS_TCP,False,False,False
DoS_TCP_5833,DoS,DoS_TCP,False,False,False
DoS_TCP_5834,DoS,DoS_TCP,False,False,False
DoS_TCP_5835,DoS,DoS_TCP,False,False,False
DoS_TCP_5836,DoS,DoS_TCP,False,False,False
DoS_TCP_5837,DoS,DoS_TCP,False,False,False
DoS_TCP_5838,DoS,DoS_TCP,False,False,False
DoS_TCP_5839,DoS,DoS_TCP,False,False,False
DoS_TCP_5841,DoS,DoS_TCP,False,False,False
DoS_TCP_5842,DoS,DoS_TCP,False,False,False
DoS_TCP_5843,DoS,DoS_TCP,False,False,False
DoS_TCP_5844,DoS,DoS_TCP,False,False,False
DoS_TCP_5845,DoS,DoS_TCP,False,False,False
DoS_TCP_5846,DoS,DoS_TCP,False,False,False
DoS_TCP_5848,DoS,DoS_TCP,False,False,False
DoS_TCP_5849,DoS,DoS_TCP,False,False,False
DoS_TCP_5850,DoS,DoS_TCP,False,False,False
DoS_TCP_5851,DoS,DoS_TCP,False,False,False
DoS_TCP_5852,DoS,DoS_TCP,False,False,False
DoS_TCP_5853,DoS,DoS_TCP,False,False,False
DoS_TCP_5854,DoS,DoS_TCP,False,False,False
DoS_TCP_5855,DoS,DoS_TCP,False,False,False
DoS_TCP_5856,DoS,DoS_TCP,False,False,False
DoS_TCP_5857,DoS,DoS_TCP,False,False,False
DoS_TCP_5859,DoS,DoS_TCP,False,False,False
DoS_TCP_5860,DoS,DoS_TCP,False,False,False
DoS_TCP_5861,DoS,DoS_TCP,False,False,False
DoS_TCP_5862,DoS,DoS_TCP,False,False,False
DoS_TCP_5863,DoS,DoS_TCP,False,False,False
DoS_TCP_5864,DoS,DoS_TCP,False,False,False
DoS_TCP_5865,DoS,DoS_TCP,False,False,False
DoS_TCP_5866,DoS,DoS_TCP,False,False,False
DoS_TCP_5867,DoS,DoS_TCP,False,False,False
DoS_TCP_5868,DoS,DoS_TCP,False,False,False
DoS_TCP_5869,DoS,DoS_TCP,False,False,False
DoS_TCP_5870,DoS,DoS_TCP,False,False,False
DoS_TCP_5871,DoS,DoS_TCP,False,False,False
DoS_TCP_5873,DoS,DoS_TCP,False,False,False
DoS_TCP_5876,DoS,DoS_TCP,False,False,False
DoS_TCP_5878,DoS,DoS_TCP,False,False,False
DoS_TCP_5879,DoS,DoS_TCP,False,False,False
DoS_TCP_5880,DoS,DoS_TCP,False,False,False
DoS_TCP_5881,DoS,DoS_TCP,False,False,False
DoS_TCP_5882,DoS,DoS_TCP,False,False,False
DoS_TCP_5883,DoS,DoS_TCP,False,False,False
DoS_TCP_5884,DoS,DoS_TCP,False,False,False
DoS_TCP_5886,DoS,DoS_TCP,False,False,False
DoS_TCP_5888,DoS,DoS_TCP,False,False,False
DoS_TCP_5889,DoS,DoS_TCP,False,False,False
DoS_TCP_5891,DoS,DoS_TCP,False,False,False
DoS_TCP_5892,DoS,DoS_TCP,False,False,False
DoS_TCP_5893,DoS,DoS_TCP,False,False,False
DoS_TCP_5894,DoS,DoS_TCP,False,False,False
DoS_TCP_5895,DoS,DoS_TCP,False,False,False
DoS_TCP_5896,DoS,DoS_TCP,False,False,False
DoS_TCP_5898,DoS,DoS_TCP,False,False,False
DoS_TCP_5899,DoS,DoS_TCP,False,False,False
DoS_TCP_5900,DoS,DoS_TCP,False,False,False
DoS_TCP_5902,DoS,DoS_TCP,False,False,False
DoS_TCP_5903,DoS,DoS_TCP,False,False,False
DoS_TCP_5904,DoS,DoS_TCP,False,False,False
DoS_TCP_5905,DoS,DoS_TCP,False,False,False
DoS_TCP_5906,DoS,DoS_TCP,False,False,False
DoS_TCP_5907,DoS,DoS_TCP,False,False,False
DoS_TCP_5908,DoS,DoS_TCP,False,False,False
DoS_TCP_5911,DoS,DoS_TCP,False,False,False
DoS_TCP_5912,DoS,DoS_TCP,False,False,False
DoS_TCP_5913,DoS,DoS_TCP,False,False,False
DoS_TCP_5914,DoS,DoS_TCP,False,False,False
DoS_TCP_5915,DoS,DoS_TCP,False,False,False
DoS_TCP_5916,DoS,DoS_TCP,False,False,False
DoS_TCP_5918,DoS,DoS_TCP,False,False,False
DoS_TCP_5921,DoS,DoS_TCP,False,False,False
DoS_TCP_5925,DoS,DoS_TCP,False,False,False
DoS_TCP_5927,DoS,DoS_TCP,False,False,False
DoS_TCP_5928,DoS,DoS_TCP,False,False,False
DoS_TCP_5929,DoS,DoS_TCP,False,False,False
DoS_TCP_5930,DoS,DoS_TCP,False,False,False
DoS_TCP_5932,DoS,DoS_TCP,False,False,False
DoS_TCP_5933,DoS,DoS_TCP,False,False,False
DoS_TCP_5934,DoS,DoS_TCP,False,False,False
DoS_TCP_5935,DoS,DoS_TCP,False,False,False
DoS_TCP_5936,DoS,DoS_TCP,False,False,False
DoS_TCP_5937,DoS,DoS_TCP,False,False,False
DoS_TCP_5938,DoS,DoS_TCP,False,False,False
DoS_TCP_5939,DoS,DoS_TCP,False,False,False
DoS_TCP_5940,DoS,DoS_TCP,False,False,False
DoS_TCP_5941,DoS,DoS_TCP,False,False,False
DoS_TCP_5942,DoS,DoS_TCP,False,False,False
DoS_TCP_5944,DoS,DoS_TCP,False,False,False
DoS_TCP_5945,DoS,DoS_TCP,False,False,False
DoS_TCP_5946,DoS,DoS_TCP,False,False,False
DoS_TCP_5947,DoS,DoS_TCP,False,False,False
DoS_TCP_5949,DoS,DoS_TCP,False,False,False
DoS_TCP_5950,DoS,DoS_TCP,False,False,False
DoS_TCP_5952,DoS,DoS_TCP,False,False,False
DoS_TCP_5954,DoS,DoS_TCP,False,False,False
DoS_TCP_5955,DoS,DoS_TCP,False,False,False
DoS_TCP_5956,DoS,DoS_TCP,False,False,False
DoS_TCP_5958,DoS,DoS_TCP,False,False,False
DoS_TCP_5959,DoS,DoS_TCP,False,False,False
DoS_TCP_5960,DoS,DoS_TCP,False,False,False
DoS_TCP_5961,DoS,DoS_TCP,False,False,False
DoS_TCP_5962,DoS,DoS_TCP,False,False,False
DoS_TCP_5963,DoS,DoS_TCP,False,False,False
DoS_TCP_5964,DoS,DoS_TCP,False,False,False
DoS_TCP_5965,DoS,DoS_TCP,False,False,False
DoS_TCP_5967,DoS,DoS_TCP,False,False,False
DoS_TCP_5968,DoS,DoS_TCP,False,False,False
DoS_TCP_5969,DoS,DoS_TCP,False,False,False
DoS_TCP_5970,DoS,DoS_TCP,False,False,False
DoS_TCP_5972,DoS,DoS_TCP,False,False,False
DoS_TCP_5977,DoS,DoS_TCP,False,False,False
DoS_TCP_5978,DoS,DoS_TCP,False,False,False
DoS_TCP_5979,DoS,DoS_TCP,False,False,False
DoS_TCP_5981,DoS,DoS_TCP,False,False,False
DoS_TCP_5982,DoS,DoS_TCP,False,False,False
DoS_TCP_5983,DoS,DoS_TCP,False,False,False
DoS_TCP_5986,DoS,DoS_TCP,False,False,False
DoS_TCP_5987,DoS,DoS_TCP,False,False,False
DoS_TCP_5988,DoS,DoS_TCP,False,False,False
DoS_TCP_5989,DoS,DoS_TCP,False,False,False
DoS_TCP_5990,DoS,DoS_TCP,False,False,False
DoS_TCP_5991,DoS,DoS_TCP,False,False,False
DoS_TCP_5992,DoS,DoS_TCP,False,False,False
DoS_TCP_5993,DoS,DoS_TCP,False,False,False
DoS_TCP_5994,DoS,DoS_TCP,False,False,False
DoS_TCP_5995,DoS,DoS_TCP,False,False,False
DoS_TCP_5997,DoS,DoS_TCP,False,False,False
DoS_TCP_5998,DoS,DoS_TCP,False,False,False
DoS_TCP_5999,DoS,DoS_TCP,False,False,False
DoS_TCP_6000,DoS,DoS_TCP,False,False,False
DoS_TCP_6002,DoS,DoS_TCP,False,False,False
DoS_TCP_6004,DoS,DoS_TCP,False,False,False
DoS_TCP_6005,DoS,DoS_TCP,False,False,False
DoS_TCP_6006,DoS,DoS_TCP,False,False,False
DoS_TCP_6008,DoS,DoS_TCP,False,False,False
DoS_TCP_6009,DoS,DoS_TCP,False,False,False
DoS_TCP_6010,DoS,DoS_TCP,False,False,False
DoS_TCP_6012,DoS,DoS_TCP,False,False,False
DoS_TCP_6013,DoS,DoS_TCP,False,False,False
DoS_TCP_6014,DoS,DoS_TCP,False,False,False
DoS_TCP_6015,DoS,DoS_TCP,False,False,False
DoS_TCP_6016,DoS,DoS_TCP,False,False,False
DoS_TCP_6017,DoS,DoS_TCP,False,False,False
DoS_TCP_6018,DoS,DoS_TCP,False,False,False
DoS_TCP_6019,DoS,DoS_TCP,False,False,False
DoS_TCP_6020,DoS,DoS_TCP,False,False,False
DoS_TCP_6021,DoS,DoS_TCP,False,False,False
DoS_TCP_6022,DoS,DoS_TCP,False,False,False
DoS_TCP_6023,DoS,DoS_TCP,False,False,False
DoS_TCP_6024,DoS,DoS_TCP,False,False,False
DoS_TCP_6025,DoS,DoS_TCP,False,False,False
DoS_TCP_6026,DoS,DoS_TCP,False,False,False
DoS_TCP_6028,DoS,DoS_TCP,False,False,False
DoS_TCP_6029,DoS,DoS_TCP,False,False,False
DoS_TCP_6030,DoS,DoS_TCP,False,False,False
DoS_TCP_6031,DoS,DoS_TCP,False,False,False
DoS_TCP_6032,DoS,DoS_TCP,False,False,False
DoS_TCP_6033,DoS,DoS_TCP,False,False,False
DoS_TCP_6034,DoS,DoS_TCP,False,False,False
DoS_TCP_6035,DoS,DoS_TCP,False,False,False
DoS_TCP_6036,DoS,DoS_TCP,False,False,False
DoS_TCP_6037,DoS,DoS_TCP,False,False,False
DoS_TCP_6038,DoS,DoS_TCP,False,False,False
DoS_TCP_6039,DoS,DoS_TCP,False,False,False
DoS_TCP_6040,DoS,DoS_TCP,False,False,False
DoS_TCP_6041,DoS,DoS_TCP,False,False,False
DoS_TCP_6043,DoS,DoS_TCP,False,False,False
DoS_TCP_6044,DoS,DoS_TCP,False,False,False
DoS_TCP_6045,DoS,DoS_TCP,False,False,False
DoS_TCP_6046,DoS,DoS_TCP,False,False,False
DoS_TCP_6047,DoS,DoS_TCP,False,False,False
DoS_TCP_6048,DoS,DoS_TCP,False,False,False
DoS_TCP_6049,DoS,DoS_TCP,False,False,False
DoS_TCP_6050,DoS,DoS_TCP,False,False,False
DoS_TCP_6051,DoS,DoS_TCP,False,False,False
DoS_TCP_6054,DoS,DoS_TCP,False,False,False
DoS_TCP_6055,DoS,DoS_TCP,False,False,False
DoS_TCP_6056,DoS,DoS_TCP,False,False,False
DoS_TCP_6057,DoS,DoS_TCP,False,False,False
DoS_TCP_6058,DoS,DoS_TCP,False,False,False
DoS_TCP_6059,DoS,DoS_TCP,False,False,False
DoS_TCP_6060,DoS,DoS_TCP,False,False,False
DoS_TCP_6061,DoS,DoS_TCP,False,False,False
DoS_TCP_6062,DoS,DoS_TCP,False,False,False
DoS_TCP_6063,DoS,DoS_TCP,False,False,False
DoS_TCP_6064,DoS,DoS_TCP,False,False,False
DoS_TCP_6065,DoS,DoS_TCP,False,False,False
DoS_TCP_6066,DoS,DoS_TCP,False,False,False
DoS_TCP_6067,DoS,DoS_TCP,False,False,False
DoS_TCP_6068,DoS,DoS_TCP,False,False,False
DoS_TCP_6069,DoS,DoS_TCP,False,False,False
DoS_TCP_6070,DoS,DoS_TCP,False,False,False
DoS_TCP_6071,DoS,DoS_TCP,False,False,False
DoS_TCP_6072,DoS,DoS_TCP,False,False,False
DoS_TCP_6073,DoS,DoS_TCP,False,False,False
DoS_TCP_6074,DoS,DoS_TCP,False,False,False
DoS_TCP_6075,DoS,DoS_TCP,False,False,False
DoS_TCP_6077,DoS,DoS_TCP,False,False,False
DoS_TCP_6078,DoS,DoS_TCP,False,False,False
DoS_TCP_6080,DoS,DoS_TCP,False,False,False
DoS_TCP_6081,DoS,DoS_TCP,False,False,False
DoS_TCP_6082,DoS,DoS_TCP,False,False,False
DoS_TCP_6083,DoS,DoS_TCP,False,False,False
DoS_TCP_6084,DoS,DoS_TCP,False,False,False
DoS_TCP_6085,DoS,DoS_TCP,False,False,False
DoS_TCP_6086,DoS,DoS_TCP,False,False,False
DoS_TCP_6087,DoS,DoS_TCP,False,False,False
DoS_TCP_6088,DoS,DoS_TCP,False,False,False
DoS_TCP_6090,DoS,DoS_TCP,False,False,False
DoS_TCP_6091,DoS,DoS_TCP,False,False,False
DoS_TCP_6092,DoS,DoS_TCP,False,False,False
DoS_TCP_6093,DoS,DoS_TCP,False,False,False
DoS_TCP_6094,DoS,DoS_TCP,False,False,False
DoS_TCP_6095,DoS,DoS_TCP,False,False,False
DoS_TCP_6096,DoS,DoS_TCP,False,False,False
DoS_TCP_6097,DoS,DoS_TCP,False,False,False
DoS_TCP_6098,DoS,DoS_TCP,False,False,False
DoS_TCP_6099,DoS,DoS_TCP,False,False,False
DoS_TCP_6101,DoS,DoS_TCP,False,False,False
DoS_TCP_6102,DoS,DoS_TCP,False,False,False
DoS_TCP_6104,DoS,DoS_TCP,False,False,False
DoS_TCP_6105,DoS,DoS_TCP,False,False,False
DoS_TCP_6106,DoS,DoS_TCP,False,False,False
DoS_TCP_6108,DoS,DoS_TCP,False,False,False
DoS_TCP_6109,DoS,DoS_TCP,False,False,False
DoS_TCP_6110,DoS,DoS_TCP,False,False,False
DoS_TCP_6111,DoS,DoS_TCP,False,False,False
DoS_TCP_6112,DoS,DoS_TCP,False,False,False
DoS_TCP_6113,DoS,DoS_TCP,False,False,False
DoS_TCP_6115,DoS,DoS_TCP,False,False,False
DoS_TCP_6116,DoS,DoS_TCP,False,False,False
DoS_TCP_6117,DoS,DoS_TCP,False,False,False
DoS_TCP_6118,DoS,DoS_TCP,False,False,False
DoS_TCP_6119,DoS,DoS_TCP,False,False,False
DoS_TCP_6122,DoS,DoS_TCP,False,False,False
DoS_TCP_6123,DoS,DoS_TCP,False,False,False
DoS_TCP_6124,DoS,DoS_TCP,False,False,False
DoS_TCP_6125,DoS,DoS_TCP,False,False,False
DoS_TCP_6126,DoS,DoS_TCP,False,False,False
DoS_TCP_6127,DoS,DoS_TCP,False,False,False
DoS_TCP_6128,DoS,DoS_TCP,False,False,False
DoS_TCP_6129,DoS,DoS_TCP,False,False,False
DoS_TCP_6130,DoS,DoS_TCP,False,False,False
DoS_TCP_6131,DoS,DoS_TCP,False,False,False
DoS_TCP_6132,DoS,DoS_TCP,False,False,False
DoS_TCP_6134,DoS,DoS_TCP,False,False,False
DoS_TCP_6135,DoS,DoS_TCP,False,False,False
DoS_TCP_6136,DoS,DoS_TCP,False,False,False
DoS_TCP_6137,DoS,DoS_TCP,False,False,False
DoS_TCP_6138,DoS,DoS_TCP,False,False,False
DoS_TCP_6139,DoS,DoS_TCP,False,False,False
DoS_TCP_6140,DoS,DoS_TCP,False,False,False
DoS_TCP_6142,DoS,DoS_TCP,False,False,False
DoS_TCP_6143,DoS,DoS_TCP,False,False,False
DoS_TCP_6146,DoS,DoS_TCP,False,False,False
DoS_TCP_6147,DoS,DoS_TCP,False,False,False
DoS_TCP_6148,DoS,DoS_TCP,False,False,False
DoS_TCP_6149,DoS,DoS_TCP,False,False,False
DoS_TCP_6150,DoS,DoS_TCP,False,False,False
DoS_TCP_6151,DoS,DoS_TCP,False,False,False
DoS_TCP_6152,DoS,DoS_TCP,False,False,False
DoS_TCP_6153,DoS,DoS_TCP,False,False,False
DoS_TCP_6155,DoS,DoS_TCP,False,False,False
DoS_TCP_6156,DoS,DoS_TCP,False,False,False
DoS_TCP_6158,DoS,DoS_TCP,False,False,False
DoS_TCP_6159,DoS,DoS_TCP,False,False,False
DoS_TCP_6160,DoS,DoS_TCP,False,False,False
DoS_TCP_6161,DoS,DoS_TCP,False,False,False
DoS_TCP_6162,DoS,DoS_TCP,False,False,False
DoS_TCP_6163,DoS,DoS_TCP,False,False,False
DoS_TCP_6165,DoS,DoS_TCP,False,False,False
DoS_TCP_6166,DoS,DoS_TCP,False,False,False
DoS_TCP_6167,DoS,DoS_TCP,False,False,False
DoS_TCP_6168,DoS,DoS_TCP,False,False,False
DoS_TCP_6169,DoS,DoS_TCP,False,False,False
DoS_TCP_6171,DoS,DoS_TCP,False,False,False
DoS_TCP_6172,DoS,DoS_TCP,False,False,False
DoS_TCP_6173,DoS,DoS_TCP,False,False,False
DoS_TCP_6174,DoS,DoS_TCP,False,False,False
DoS_TCP_6175,DoS,DoS_TCP,False,False,False
DoS_TCP_6178,DoS,DoS_TCP,False,False,False
DoS_TCP_6181,DoS,DoS_TCP,False,False,False
DoS_TCP_6182,DoS,DoS_TCP,False,False,False
DoS_TCP_6183,DoS,DoS_TCP,False,False,False
DoS_TCP_6184,DoS,DoS_TCP,False,False,False
DoS_TCP_6185,DoS,DoS_TCP,False,False,False
DoS_TCP_6186,DoS,DoS_TCP,False,False,False
DoS_TCP_6189,DoS,DoS_TCP,False,False,False
DoS_TCP_6190,DoS,DoS_TCP,False,False,False
DoS_TCP_6191,DoS,DoS_TCP,False,False,False
DoS_TCP_6192,DoS,DoS_TCP,False,False,False
DoS_TCP_6193,DoS,DoS_TCP,False,False,False
DoS_TCP_6194,DoS,DoS_TCP,False,False,False
DoS_TCP_6195,DoS,DoS_TCP,False,False,False
DoS_TCP_6196,DoS,DoS_TCP,False,False,False
DoS_TCP_6197,DoS,DoS_TCP,False,False,False
DoS_TCP_6198,DoS,DoS_TCP,False,False,False
DoS_TCP_6199,DoS,DoS_TCP,False,False,False
DoS_TCP_6200,DoS,DoS_TCP,False,False,False
DoS_TCP_6201,DoS,DoS_TCP,False,False,False
DoS_TCP_6202,DoS,DoS_TCP,False,False,False
DoS_TCP_6204,DoS,DoS_TCP,False,False,False
DoS_TCP_6205,DoS,DoS_TCP,False,False,False
DoS_TCP_6206,DoS,DoS_TCP,False,False,False
DoS_TCP_6207,DoS,DoS_TCP,False,False,False
DoS_TCP_6209,DoS,DoS_TCP,False,False,False
DoS_TCP_6210,DoS,DoS_TCP,False,False,False
DoS_TCP_6211,DoS,DoS_TCP,False,False,False
DoS_TCP_6212,DoS,DoS_TCP,False,False,False
DoS_TCP_6213,DoS,DoS_TCP,False,False,False
DoS_TCP_6214,DoS,DoS_TCP,False,False,False
DoS_TCP_6215,DoS,DoS_TCP,False,False,False
DoS_TCP_6216,DoS,DoS_TCP,False,False,False
DoS_TCP_6217,DoS,DoS_TCP,False,False,False
DoS_TCP_6218,DoS,DoS_TCP,False,False,False
DoS_TCP_6219,DoS,DoS_TCP,False,False,False
DoS_TCP_6221,DoS,DoS_TCP,False,False,False
DoS_TCP_6223,DoS,DoS_TCP,False,False,False
DoS_TCP_6225,DoS,DoS_TCP,False,False,False
