filename,Macro Label,Micro Label,ZdA,Type_A_ZdA,Type_B_ZdA
DDoS_TCP_688,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_689,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_690,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_691,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_692,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_693,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_694,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_695,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_696,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_697,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_698,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_699,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_700,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_701,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_702,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_703,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_704,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_705,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_706,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_707,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_708,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_709,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_710,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_711,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_712,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_713,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_714,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_715,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_716,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_717,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_718,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_719,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_720,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_721,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_722,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_723,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_724,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_725,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_726,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_727,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_728,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_729,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_730,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_731,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_732,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_733,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_734,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_735,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_736,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_737,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_738,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_739,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_740,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_741,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_742,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_743,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_744,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_745,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_746,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_747,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_748,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_749,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_750,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_751,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_752,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_753,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_754,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_755,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_756,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_757,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_758,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_759,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_760,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_761,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_762,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_763,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_764,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_765,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_766,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_767,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_768,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_769,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_770,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_771,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_772,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_773,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_774,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_775,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_776,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_777,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_778,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_779,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_780,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_781,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_782,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_783,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_784,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_785,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_786,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_787,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_788,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_789,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_790,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_791,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_792,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_793,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_794,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_795,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_796,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_797,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_798,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_799,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_800,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_801,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_802,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_803,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_804,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_805,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_806,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_807,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_808,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_809,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_810,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_811,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_812,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_813,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_814,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_815,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_816,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_817,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_818,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_819,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_820,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_821,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_822,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_823,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_824,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_825,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_826,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_827,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_828,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_829,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_830,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_831,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_832,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_833,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_834,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_835,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_836,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_837,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_838,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_839,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_840,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_841,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_842,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_843,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_844,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_845,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_846,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_847,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_848,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_849,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_850,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_851,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_852,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_853,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_854,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_855,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_856,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_857,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_858,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_859,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_860,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_861,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_862,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_863,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_864,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_865,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_866,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_867,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_868,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_869,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_870,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_871,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_872,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_873,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_874,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_875,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_876,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_877,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_878,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_879,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_880,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_881,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_882,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_883,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_884,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_885,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_886,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_887,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_888,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_889,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_890,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_891,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_892,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_893,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_894,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_895,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_896,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_897,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_898,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_899,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_900,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_901,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_902,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_903,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_904,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_905,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_906,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_907,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_908,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_909,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_910,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_911,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_912,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_913,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_914,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_915,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_916,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_917,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_918,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_919,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_920,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_921,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_922,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_923,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_924,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_925,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_926,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_927,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_928,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_929,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_930,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_931,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_932,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_933,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_934,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_935,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_936,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_937,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_938,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_939,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_940,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_941,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_942,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_943,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_944,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_945,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_946,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_947,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_948,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_949,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_950,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_951,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_952,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_953,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_954,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_955,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_956,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_957,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_958,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_959,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_960,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_961,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_962,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_963,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_964,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_965,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_966,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_967,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_968,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_969,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_970,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_971,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_972,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_973,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_974,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_975,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_976,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_977,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_978,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_979,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_980,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_981,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_982,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_983,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_984,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_985,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_986,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_987,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_988,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_989,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_990,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_991,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_992,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_993,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_994,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_995,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_996,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_997,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_998,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_999,DDoS,DDoS_TCP,True,False,True
DDoS_UDP_0,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_1,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_2,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_4,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_5,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_6,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_8,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_9,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_11,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_13,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_14,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_15,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_17,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_18,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_19,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_20,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_21,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_22,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_23,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_24,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_25,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_26,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_27,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_28,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_29,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_30,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_32,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_33,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_35,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_36,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_37,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_38,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_39,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_40,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_42,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_43,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_44,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_45,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_46,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_47,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_48,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_49,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_50,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_51,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_52,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_53,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_54,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_56,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_57,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_58,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_59,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_60,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_61,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_62,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_65,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_67,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_69,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_70,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_72,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_74,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_75,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_76,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_77,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_78,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_79,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_80,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_81,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_82,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_84,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_85,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_86,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_87,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_89,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_91,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_92,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_95,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_96,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_97,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_98,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_99,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_100,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_104,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_106,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_107,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_109,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_110,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_111,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_112,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_113,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_115,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_117,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_118,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_119,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_120,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_121,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_124,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_125,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_126,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_127,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_128,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_129,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_130,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_133,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_134,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_135,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_136,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_137,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_139,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_140,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_141,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_142,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_143,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_144,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_145,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_146,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_147,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_148,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_149,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_150,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_151,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_152,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_153,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_157,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_158,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_159,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_160,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_162,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_164,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_165,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_167,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_168,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_169,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_170,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_172,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_173,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_174,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_176,DDoS,DDoS_UDP,False,False,False
DDoS_UDP_177,DDoS,DDoS_UDP,False,False,False
